,team,date,cum_wins,games_played,win_record,opposing_team,point_diff,owr,ogp
7444,Presbyterian,02/26/2025,6,15,0.4,UNC Asheville,5,0.7333333333333333,15
7445,Presbyterian,03/01/2025,7,16,0.4375,Gardner Webb,11,0.3125,16
7446,Presbyterian,03/07/2025,7,17,0.4117647058823529,Radford,-5,0.5882352941176471,17
7447,Presbyterian,11/04/2024,7,18,0.3888888888888889,Charlotte,-9,0.25,20
7448,Presbyterian,11/06/2024,8,19,0.42105263157894735,Carolina Christian,75,0.0,1
7449,Presbyterian,11/08/2024,8,20,0.4,N.C. State,-9,0.3,20
7450,Presbyterian,11/13/2024,9,21,0.42857142857142855,Wofford,3,0.56,25
7451,Presbyterian,11/16/2024,9,22,0.4090909090909091,Kennesaw St.,-18,0.5833333333333334,24
7452,Presbyterian,11/21/2024,10,23,0.43478260869565216,Stephen F. Austin,3,0.391304347826087,23
7453,Presbyterian,11/22/2024,11,24,0.4583333333333333,Youngstown St.,25,0.56,25
7454,Presbyterian,11/23/2024,12,25,0.48,Monmouth,10,0.42857142857142855,28
7455,Presbyterian,11/27/2024,12,26,0.46153846153846156,Tennessee Tech,-15,0.5,26
7456,Presbyterian,12/03/2024,12,27,0.4444444444444444,Florida A&M,-3,0.48148148148148145,27
7457,Presbyterian,12/11/2024,13,28,0.4642857142857143,Columbia SC,40,0.0,1
7458,Presbyterian,12/15/2024,13,29,0.4482758620689655,Miami FL,-19,0.26666666666666666,30
7459,Presbyterian,12/18/2024,14,30,0.4666666666666667,Virginia Lynchburg,63,0.0,10
7460,Presbyterian,12/21/2024,14,31,0.45161290322580644,Manhattan,-5,0.5666666666666667,30
7461,Presbyterian,12/30/2024,14,32,0.4375,South Carolina,-10,0.375,32
7462,Westcliff,12/28/2024,0,1,0.0,UC Santa Barbara,-17,0.6176470588235294,34
7463,Oklahoma St.,01/04/2025,0,1,0.0,West Virginia,-19,1.0,1
7464,Oklahoma St.,01/07/2025,1,2,0.5,Kansas St.,13,0.0,2
7465,Oklahoma St.,01/11/2025,1,3,0.3333333333333333,Utah,-21,0.3333333333333333,3
7466,Oklahoma St.,01/14/2025,1,4,0.25,BYU,-16,0.25,4
7467,Oklahoma St.,01/18/2025,2,5,0.4,Colorado,10,0.0,5
7468,Oklahoma St.,01/21/2025,2,6,0.3333333333333333,Arizona,-14,0.8333333333333334,6
7469,Oklahoma St.,01/26/2025,2,7,0.2857142857142857,Texas Tech,-10,0.8571428571428571,7
7470,Oklahoma St.,01/29/2025,2,8,0.25,Kansas St.,-28,0.25,8
7471,Oklahoma St.,02/01/2025,3,9,0.3333333333333333,Utah,9,0.4444444444444444,9
7472,Oklahoma St.,02/04/2025,3,10,0.3,Houston,-9,0.9,10
7473,Oklahoma St.,02/09/2025,4,11,0.36363636363636365,Arizona St.,13,0.2727272727272727,11
7474,Oklahoma St.,02/12/2025,4,12,0.3333333333333333,TCU,-1,0.5,12
7475,Oklahoma St.,02/15/2025,4,13,0.3076923076923077,Texas Tech,-38,0.8461538461538461,13
7476,Oklahoma St.,02/19/2025,5,14,0.35714285714285715,UCF,9,0.21428571428571427,14
7477,Oklahoma St.,02/22/2025,5,15,0.3333333333333333,Kansas,-32,0.6,15
7478,Oklahoma St.,02/25/2025,6,16,0.375,Iowa St.,6,0.625,16
7479,Oklahoma St.,03/01/2025,6,17,0.35294117647058826,Baylor,-10,0.47058823529411764,17
7480,Oklahoma St.,03/05/2025,6,18,0.3333333333333333,UCF,-13,0.3333333333333333,18
7481,Oklahoma St.,03/08/2025,7,19,0.3684210526315789,Cincinnati,11,0.3684210526315789,19
7482,Oklahoma St.,03/11/2025,7,20,0.35,Cincinnati,-19,0.4,20
7483,Oklahoma St.,03/18/2025,8,21,0.38095238095238093,Wichita St.,10,0.42857142857142855,21
7484,Oklahoma St.,11/04/2024,9,22,0.4090909090909091,Green Bay,13,0.1111111111111111,18
7485,Oklahoma St.,11/10/2024,10,23,0.43478260869565216,St. Thomas,9,0.7272727272727273,22
7486,Oklahoma St.,11/14/2024,11,24,0.4583333333333333,Southern Illinois,7,0.43478260869565216,23
7487,Oklahoma St.,11/21/2024,11,25,0.44,Florida Atlantic,-8,0.5555555555555556,27
7488,Oklahoma St.,11/22/2024,12,26,0.46153846153846156,Miami FL,6,0.2916666666666667,24
7489,Oklahoma St.,11/24/2024,12,27,0.4444444444444444,Nevada,-12,0.5769230769230769,26
7490,Oklahoma St.,12/04/2024,13,28,0.4642857142857143,Tulsa,21,0.3793103448275862,29
7491,Oklahoma St.,12/08/2024,14,29,0.4827586206896552,Seton Hall,9,0.25,28
7492,Oklahoma St.,12/14/2024,14,30,0.4666666666666667,Oklahoma,-15,0.5483870967741935,31
7493,Oklahoma St.,12/18/2024,15,31,0.4838709677419355,Tarleton St.,5,0.3333333333333333,30
7494,Oklahoma St.,12/22/2024,16,32,0.5,Oral Roberts,12,0.2413793103448276,29
7495,Oklahoma St.,12/30/2024,16,33,0.48484848484848486,Houston,-13,0.8857142857142857,35
7496,Brewton Parker,12/21/2024,0,1,0.0,West Georgia,-46,0.1935483870967742,31
7497,Brewton Parker,12/29/2024,0,2,0.0,Kennesaw St.,-35,0.5757575757575758,33
7498,Saint Elizabeth,11/20/2024,0,1,0.0,Saint Peter's,-65,0.391304347826087,23
7499,Northern Arizona,01/02/2025,0,1,0.0,Idaho St.,-5,1.0,1
7500,Northern Arizona,01/04/2025,1,2,0.5,Weber St.,3,0.0,2
7501,Northern Arizona,01/09/2025,1,3,0.3333333333333333,Montana,-5,1.0,3
7502,Northern Arizona,01/11/2025,1,4,0.25,Montana St.,-5,0.25,4
7503,Northern Arizona,01/16/2025,2,5,0.4,Sacramento St.,24,0.25,4
7504,Northern Arizona,01/18/2025,2,6,0.3333333333333333,Portland St.,-11,0.6,5
7505,Northern Arizona,01/23/2025,3,7,0.42857142857142855,Eastern Washington,9,0.2857142857142857,7
7506,Northern Arizona,01/25/2025,4,8,0.5,Idaho,8,0.5,8
7507,Northern Arizona,02/01/2025,4,9,0.4444444444444444,Northern Colorado,-18,0.8888888888888888,9
7508,Northern Arizona,02/03/2025,4,10,0.4,Weber St.,-4,0.3,10
7509,Northern Arizona,02/06/2025,5,11,0.45454545454545453,Montana St.,5,0.45454545454545453,11
7510,Northern Arizona,02/08/2025,5,12,0.4166666666666667,Montana,-3,0.8333333333333334,12
7511,Northern Arizona,02/13/2025,5,13,0.38461538461538464,Portland St.,-12,0.5833333333333334,12
7512,Northern Arizona,02/15/2025,6,14,0.42857142857142855,Sacramento St.,4,0.15384615384615385,13
7513,Northern Arizona,02/20/2025,6,15,0.4,Idaho,-5,0.5,14
7514,Northern Arizona,02/22/2025,7,16,0.4375,Eastern Washington,20,0.4,15
7515,Northern Arizona,03/01/2025,7,17,0.4117647058823529,Northern Colorado,-10,0.8235294117647058,17
7516,Northern Arizona,03/03/2025,8,18,0.4444444444444444,Idaho St.,3,0.5555555555555556,18
7517,Northern Arizona,03/08/2025,9,19,0.47368421052631576,Eastern Washington,13,0.3157894736842105,19
7518,Northern Arizona,03/09/2025,9,20,0.45,Montana,-9,0.8421052631578947,19
7519,Northern Arizona,11/04/2024,10,21,0.47619047619047616,Park,51,0.0,1
7520,Northern Arizona,11/08/2024,11,22,0.5,Nelson,48,0.0,1
7521,Northern Arizona,11/12/2024,11,23,0.4782608695652174,Stanford,-26,0.6,25
7522,Northern Arizona,11/14/2024,12,24,0.5,Pacific,3,0.3181818181818182,22
7523,Northern Arizona,11/19/2024,13,25,0.52,Embry Riddle,35,0.0,1
7524,Northern Arizona,11/22/2024,14,26,0.5384615384615384,Incarnate Word,1,0.48,25
7525,Northern Arizona,11/26/2024,14,27,0.5185185185185185,Eastern Michigan,-4,0.5925925925925926,27
7526,Northern Arizona,11/27/2024,15,28,0.5357142857142857,Houston Christian,3,0.38461538461538464,26
7527,Northern Arizona,12/04/2024,15,29,0.5172413793103449,Oral Roberts,-7,0.2692307692307692,26
7528,Northern Arizona,12/07/2024,16,30,0.5333333333333333,South Dakota,13,0.5862068965517241,29
7529,Northern Arizona,12/14/2024,16,31,0.5161290322580645,Pepperdine,-10,0.3870967741935484,31
7530,Northern Arizona,12/21/2024,17,32,0.53125,Southern Utah,8,0.3870967741935484,31
7531,Northern Arizona,12/30/2024,18,33,0.5454545454545454,Benedictine Mesa,36,0.0,1
7532,San Francisco,01/02/2025,1,1,1.0,Pacific,8,0.0,1
7533,San Francisco,01/04/2025,1,2,0.5,Washington St.,-9,1.0,1
7534,San Francisco,01/09/2025,2,3,0.6666666666666666,Portland,9,0.0,3
7535,San Francisco,01/11/2025,2,4,0.5,Santa Clara,-23,1.0,3
7536,San Francisco,01/16/2025,3,5,0.6,Pepperdine,17,0.3333333333333333,3
7537,San Francisco,01/18/2025,4,6,0.6666666666666666,Oregon St.,11,0.5,6
7538,San Francisco,01/23/2025,4,7,0.5714285714285714,Saint Mary's,-20,0.8333333333333334,6
7539,San Francisco,01/25/2025,5,8,0.625,San Diego,12,0.125,8
7540,San Francisco,02/01/2025,6,9,0.6666666666666666,Washington St.,24,0.3333333333333333,9
7541,San Francisco,02/06/2025,7,10,0.7,Saint Mary's,1,0.8,10
7542,San Francisco,02/08/2025,8,11,0.7272727272727273,Loyola Marymount,6,0.6,10
7543,San Francisco,02/13/2025,8,12,0.6666666666666666,Gonzaga,-11,0.75,12
7544,San Francisco,02/15/2025,9,13,0.6923076923076923,San Diego,23,0.07142857142857142,14
7545,San Francisco,02/20/2025,10,14,0.7142857142857143,Pacific,13,0.2857142857142857,14
7546,San Francisco,02/26/2025,11,15,0.7333333333333333,Oregon St.,2,0.5625,16
7547,San Francisco,03/01/2025,11,16,0.6875,Gonzaga,-20,0.7647058823529411,17
7548,San Francisco,03/09/2025,12,17,0.7058823529411765,Washington St.,11,0.4444444444444444,18
7549,San Francisco,03/10/2025,12,18,0.6666666666666666,Gonzaga,-9,0.7777777777777778,18
7550,San Francisco,03/19/2025,13,19,0.6842105263157895,Utah Valley,9,0.85,20
7551,San Francisco,11/05/2024,14,20,0.7,Cal Poly,8,0.45454545454545453,22
7552,San Francisco,11/09/2024,15,21,0.7142857142857143,Boise St.,11,0.6363636363636364,22
7553,San Francisco,11/13/2024,16,22,0.7272727272727273,Long Beach St.,30,0.09523809523809523,21
7554,San Francisco,11/16/2024,17,23,0.7391304347826086,Chicago St.,45,0.19047619047619047,21
7555,San Francisco,11/21/2024,17,24,0.7083333333333334,Memphis,-4,0.8846153846153846,26
7556,San Francisco,11/25/2024,17,25,0.68,Clemson,-15,0.8148148148148148,27
7557,San Francisco,11/26/2024,18,26,0.6923076923076923,Fordham,21,0.2962962962962963,27
7558,San Francisco,12/01/2024,19,27,0.7037037037037037,Mercyhurst,28,0.5384615384615384,26
7559,San Francisco,12/05/2024,20,28,0.7142857142857143,Saint Louis,17,0.5714285714285714,28
7560,San Francisco,12/11/2024,21,29,0.7241379310344828,Cal St.Stanislaus,16,0.0,2
7561,San Francisco,12/15/2024,22,30,0.7333333333333333,Loyola Chicago,10,0.7333333333333333,30
7562,San Francisco,12/18/2024,22,31,0.7096774193548387,Bradley,-2,0.7575757575757576,33
7563,San Francisco,12/21/2024,23,32,0.71875,Montana,4,0.7142857142857143,35
7564,San Francisco,12/28/2024,24,33,0.7272727272727273,Loyola Marymount,15,0.5483870967741935,31
7565,San Francisco,12/30/2024,25,34,0.7352941176470589,Santa Clara,3,0.5757575757575758,33
7566,Utah Tech,01/09/2025,1,1,1.0,UT Arlington,12,0.0,2
7567,Utah Tech,01/11/2025,2,2,1.0,Tarleton St.,4,0.6666666666666666,3
7568,Utah Tech,01/16/2025,2,3,0.6666666666666666,Seattle,-20,0.6666666666666666,3
7569,Utah Tech,01/18/2025,2,4,0.5,Utah Valley,-16,1.0,5
7570,Utah Tech,01/25/2025,2,5,0.4,Grand Canyon,-13,0.8333333333333334,6
7571,Utah Tech,01/30/2025,2,6,0.3333333333333333,Tarleton St.,-7,0.5714285714285714,7
7572,Utah Tech,02/01/2025,2,7,0.2857142857142857,UT Arlington,-2,0.5,8
7573,Utah Tech,02/06/2025,2,8,0.25,Abilene Christian,-14,0.25,8
7574,Utah Tech,02/13/2025,2,9,0.2222222222222222,Southern Utah,-2,0.2727272727272727,11
7575,Utah Tech,02/15/2025,2,10,0.2,Cal Baptist,-3,0.5454545454545454,11
7576,Utah Tech,02/20/2025,2,11,0.18181818181818182,Utah Valley,-2,0.9166666666666666,12
7577,Utah Tech,02/22/2025,2,12,0.16666666666666666,Abilene Christian,-9,0.5,12
7578,Utah Tech,02/27/2025,2,13,0.15384615384615385,Southern Utah,-7,0.2857142857142857,14
7579,Utah Tech,03/01/2025,2,14,0.14285714285714285,Cal Baptist,-4,0.5,14
7580,Utah Tech,03/06/2025,2,15,0.13333333333333333,Grand Canyon,-22,0.8666666666666667,15
7581,Utah Tech,03/08/2025,2,16,0.125,Seattle,-5,0.5,16
7582,Utah Tech,03/11/2025,3,17,0.17647058823529413,Southern Utah,7,0.23529411764705882,17
7583,Utah Tech,03/12/2025,3,18,0.16666666666666666,Utah Valley,-17,0.9411764705882353,17
7584,Utah Tech,11/04/2024,3,19,0.15789473684210525,Oregon St.,-23,0.5263157894736842,19
7585,Utah Tech,11/09/2024,3,20,0.15,New Mexico St.,-12,0.5714285714285714,21
7586,Utah Tech,11/13/2024,4,21,0.19047619047619047,Bethesda,31,0.0,3
7587,Utah Tech,11/16/2024,4,22,0.18181818181818182,Wyoming,-17,0.3181818181818182,22
7588,Utah Tech,11/22/2024,4,23,0.17391304347826086,Utah,-31,0.48,25
7589,Utah Tech,11/24/2024,4,24,0.16666666666666666,CSUN,-10,0.68,25
7590,Utah Tech,11/25/2024,4,25,0.16,Montana,-3,0.7586206896551724,29
7591,Utah Tech,11/26/2024,5,26,0.19230769230769232,Denver,14,0.32,25
7592,Utah Tech,11/30/2024,5,27,0.18518518518518517,Portland St.,-3,0.5769230769230769,26
7593,Utah Tech,12/03/2024,5,28,0.17857142857142858,Boise St.,-23,0.6785714285714286,28
7594,Utah Tech,12/07/2024,5,29,0.1724137931034483,Utah St.,-30,0.7586206896551724,29
7595,Utah Tech,12/13/2024,5,30,0.16666666666666666,Weber St.,-2,0.3548387096774194,31
7596,Utah Tech,12/16/2024,6,31,0.1935483870967742,Whittier,34,0.0,1
7597,Utah Tech,12/19/2024,7,32,0.21875,South Dakota,5,0.59375,32
7598,Utah Tech,12/30/2024,7,33,0.21212121212121213,FIU,-14,0.30303030303030304,33
7599,Albany,01/04/2025,0,1,0.0,UMass Lowell,-4,1.0,1
7600,Albany,01/09/2025,1,2,0.5,New Hampshire,4,0.0,2
7601,Albany,01/11/2025,1,3,0.3333333333333333,Maine,-21,0.6666666666666666,3
7602,Albany,01/16/2025,1,4,0.25,Bryant,-10,1.0,3
7603,Albany,01/18/2025,2,5,0.4,Binghamton,5,0.2,5
7604,Albany,01/23/2025,2,6,0.3333333333333333,UMBC,-5,0.4,5
7605,Albany,01/25/2025,3,7,0.42857142857142855,NJIT,6,0.2857142857142857,7
7606,Albany,02/01/2025,3,8,0.375,Binghamton,-4,0.375,8
7607,Albany,02/06/2025,4,9,0.4444444444444444,Bryant,5,0.8888888888888888,9
7608,Albany,02/08/2025,4,10,0.4,Vermont,-6,0.6666666666666666,9
7609,Albany,02/13/2025,5,11,0.45454545454545453,UMass Lowell,2,0.4,10
7610,Albany,02/20/2025,6,12,0.5,Maine,11,0.6666666666666666,12
7611,Albany,02/22/2025,6,13,0.46153846153846156,New Hampshire,-11,0.42857142857142855,14
7612,Albany,02/27/2025,7,14,0.5,UMBC,4,0.3333333333333333,15
7613,Albany,03/01/2025,8,15,0.5333333333333333,NJIT,27,0.1875,16
7614,Albany,03/04/2025,8,16,0.5,Vermont,-8,0.8125,16
7615,Albany,03/08/2025,9,17,0.5294117647058824,Binghamton,3,0.4117647058823529,17
7616,Albany,03/11/2025,9,18,0.5,Bryant,-13,0.8888888888888888,18
7617,Albany,11/04/2024,9,19,0.47368421052631576,Army,-8,0.55,20
7618,Albany,11/09/2024,10,20,0.5,SUNY Oneonta,20,0.0,2
7619,Albany,11/13/2024,11,21,0.5238095238095238,Dartmouth,14,0.5789473684210527,19
7620,Albany,11/16/2024,12,22,0.5454545454545454,Siena,10,0.4782608695652174,23
7621,Albany,11/22/2024,13,23,0.5652173913043478,Puerto Rico Mayagu,43,0.0,1
7622,Albany,11/23/2024,14,24,0.5833333333333334,Kansas City,2,0.32,25
7623,Albany,11/24/2024,14,25,0.56,American,-4,0.6666666666666666,30
7624,Albany,11/30/2024,14,26,0.5384615384615384,Georgetown,-32,0.46153846153846156,26
7625,Albany,12/04/2024,15,27,0.5555555555555556,Columbia,15,0.391304347826087,23
7626,Albany,12/07/2024,15,28,0.5357142857142857,Boston University,-6,0.5,28
7627,Albany,12/10/2024,15,29,0.5172413793103449,Syracuse,-17,0.4482758620689655,29
7628,Albany,12/14/2024,15,30,0.5,Drexel,-7,0.5483870967741935,31
7629,Albany,12/18/2024,16,31,0.5161290322580645,Sacred Heart,8,0.45161290322580644,31
7630,Albany,12/21/2024,16,32,0.5,Fordham,-4,0.40625,32
7631,Albany,12/29/2024,17,33,0.5151515151515151,Stony Brook,7,0.25,32
7632,Ohio Christian,11/06/2024,0,1,0.0,Wright St.,-29,0.5,20
7633,Franciscan,12/19/2024,0,1,0.0,Saint Francis,-57,0.48484848484848486,33
7634,Eastern Oregon,12/30/2024,0,1,0.0,Eastern Washington,-26,0.3125,32
7635,St. Norbert,11/15/2024,0,1,0.0,St. Thomas,-48,0.7391304347826086,23
7636,Averett,11/27/2024,0,1,0.0,Winthrop,-43,0.6428571428571429,28
7637,Loyola Marymount,01/02/2025,1,1,1.0,Oregon St.,21,0.0,1
7638,Loyola Marymount,01/04/2025,1,2,0.5,Gonzaga,-28,1.0,2
7639,Loyola Marymount,01/07/2025,1,3,0.3333333333333333,Saint Mary's,-25,1.0,3
7640,Loyola Marymount,01/16/2025,2,4,0.5,Santa Clara,3,0.75,4
7641,Loyola Marymount,01/18/2025,3,5,0.6,San Diego,7,0.16666666666666666,6
7642,Loyola Marymount,01/23/2025,4,6,0.6666666666666666,Pacific,5,0.16666666666666666,6
7643,Loyola Marymount,01/30/2025,5,7,0.7142857142857143,Portland,25,0.375,8
7644,Loyola Marymount,02/01/2025,6,8,0.75,San Diego,16,0.1,10
7645,Loyola Marymount,02/06/2025,6,9,0.6666666666666666,Gonzaga,-20,0.7,10
7646,Loyola Marymount,02/08/2025,6,10,0.6,San Francisco,-6,0.7272727272727273,11
7647,Loyola Marymount,02/11/2025,7,11,0.6363636363636364,Pepperdine,9,0.3,10
7648,Loyola Marymount,02/13/2025,7,12,0.5833333333333334,Pacific,-25,0.3333333333333333,12
7649,Loyola Marymount,02/15/2025,7,13,0.5384615384615384,Portland,-11,0.5,12
7650,Loyola Marymount,02/20/2025,7,14,0.5,Santa Clara,-15,0.6153846153846154,13
7651,Loyola Marymount,02/22/2025,8,15,0.5333333333333333,Pepperdine,11,0.2857142857142857,14
7652,Loyola Marymount,02/27/2025,8,16,0.5,Saint Mary's,-3,0.875,16
7653,Loyola Marymount,03/07/2025,9,17,0.5294117647058824,San Diego,26,0.15789473684210525,19
7654,Loyola Marymount,03/08/2025,9,18,0.5,Washington St.,-17,0.47058823529411764,17
7655,Loyola Marymount,11/04/2024,10,19,0.5263157894736842,Life Pacific,43,0.0,1
7656,Loyola Marymount,11/08/2024,10,20,0.5,UC Irvine,-15,0.8333333333333334,24
7657,Loyola Marymount,11/16/2024,10,21,0.47619047619047616,Saint Louis,-6,0.5652173913043478,23
7658,Loyola Marymount,11/22/2024,10,22,0.45454545454545453,North Dakota,-4,0.43478260869565216,23
7659,Loyola Marymount,11/26/2024,11,23,0.4782608695652174,Belmont,14,0.6538461538461539,26
7660,Loyola Marymount,11/27/2024,12,24,0.5,Wyoming,3,0.36,25
7661,Loyola Marymount,12/04/2024,12,25,0.48,Colorado St.,-29,0.7931034482758621,29
7662,Loyola Marymount,12/07/2024,13,26,0.5,Nevada,4,0.5357142857142857,28
7663,Loyola Marymount,12/14/2024,14,27,0.5185185185185185,Prairie View A&M,1,0.1724137931034483,29
7664,Loyola Marymount,12/18/2024,15,28,0.5357142857142857,UC Santa Barbara,2,0.625,32
7665,Loyola Marymount,12/20/2024,16,29,0.5517241379310345,Southern,16,0.6666666666666666,30
7666,Loyola Marymount,12/22/2024,17,30,0.5666666666666667,North Alabama,16,0.6857142857142857,35
7667,Loyola Marymount,12/28/2024,17,31,0.5483870967741935,San Francisco,-15,0.7272727272727273,33
7668,Loyola Marymount,12/30/2024,17,32,0.53125,Washington St.,-14,0.6060606060606061,33
7669,Bob Jones,11/04/2024,0,1,0.0,Western Carolina,-39,0.25,20
7670,Bob Jones,12/12/2024,0,2,0.0,Winthrop,-48,0.6774193548387096,31
7671,Jackson St.,01/04/2025,1,1,1.0,Alcorn St.,3,0.0,1
7672,Jackson St.,01/11/2025,2,2,1.0,Alabama St.,7,0.6666666666666666,3
7673,Jackson St.,01/13/2025,3,3,1.0,Alabama A&M,10,0.5,4
7674,Jackson St.,01/18/2025,4,4,1.0,Prairie View A&M,9,0.6,5
7675,Jackson St.,01/20/2025,4,5,0.8,Texas Southern,-8,0.8,5
7676,Jackson St.,01/25/2025,5,6,0.8333333333333334,Bethune Cookman,5,0.6666666666666666,6
7677,Jackson St.,01/27/2025,5,7,0.7142857142857143,Florida A&M,-10,0.5714285714285714,7
7678,Jackson St.,02/01/2025,6,8,0.75,Grambling St.,15,0.375,8
7679,Jackson St.,02/03/2025,6,9,0.6666666666666666,Southern,-2,1.0,9
7680,Jackson St.,02/08/2025,7,10,0.7,Mississippi Valley St.,48,0.16666666666666666,6
7681,Jackson St.,02/10/2025,8,11,0.7272727272727273,Arkansas Pine Bluff,16,0.0,6
7682,Jackson St.,02/15/2025,8,12,0.6666666666666666,Florida A&M,-5,0.6666666666666666,12
7683,Jackson St.,02/17/2025,9,13,0.6923076923076923,Bethune Cookman,13,0.6153846153846154,13
7684,Jackson St.,02/22/2025,10,14,0.7142857142857143,Alcorn St.,8,0.5714285714285714,14
7685,Jackson St.,03/01/2025,11,15,0.7333333333333333,Texas Southern,15,0.625,16
7686,Jackson St.,03/03/2025,12,16,0.75,Prairie View A&M,14,0.23529411764705882,17
7687,Jackson St.,03/06/2025,13,17,0.7647058823529411,Arkansas Pine Bluf,7,0.125,8
7688,Jackson St.,03/08/2025,14,18,0.7777777777777778,Mississippi Valley,4,0.0,9
7689,Jackson St.,03/12/2025,15,19,0.7894736842105263,Florida A&M,15,0.55,20
7690,Jackson St.,03/14/2025,16,20,0.8,Bethune Cookman,21,0.7,20
7691,Jackson St.,03/15/2025,16,21,0.7619047619047619,Alabama St.,-4,0.7142857142857143,21
7692,Jackson St.,11/04/2024,16,22,0.7272727272727273,Houston,-57,0.9583333333333334,24
7693,Jackson St.,11/09/2024,16,23,0.6956521739130435,High Point,-9,0.8636363636363636,22
7694,Jackson St.,11/12/2024,16,24,0.6666666666666666,Xavier,-37,0.6956521739130435,23
7695,Jackson St.,11/16/2024,16,25,0.64,Vanderbilt,-13,0.5,24
7696,Jackson St.,11/20/2024,16,26,0.6153846153846154,Western Kentucky,-17,0.4583333333333333,24
7697,Jackson St.,11/22/2024,16,27,0.5925925925925926,Kentucky,-49,0.6923076923076923,26
7698,Jackson St.,11/24/2024,16,28,0.5714285714285714,Lipscomb,-24,0.6896551724137931,29
7699,Jackson St.,12/02/2024,16,29,0.5517241379310345,Saint Louis,-8,0.5925925925925926,27
7700,Jackson St.,12/05/2024,16,30,0.5333333333333333,Arkansas St.,-2,0.6774193548387096,31
7701,Jackson St.,12/08/2024,16,31,0.5161290322580645,Iowa St.,-42,0.7,30
7702,Jackson St.,12/20/2024,16,32,0.5,UTEP,-6,0.5161290322580645,31
7703,Jackson St.,12/21/2024,16,33,0.48484848484848486,Akron,-18,0.7941176470588235,34
7704,Jackson St.,12/28/2024,16,34,0.47058823529411764,Cal Baptist,-6,0.5483870967741935,31
7705,Wofford,01/01/2025,0,1,0.0,UNC Greensboro,-2,1.0,1
7706,Wofford,01/04/2025,1,2,0.5,East Tennessee St.,3,0.5,2
7707,Wofford,01/08/2025,2,3,0.6666666666666666,Western Carolina,8,0.0,3
7708,Wofford,01/13/2025,3,4,0.75,Furman,19,0.5,4
7709,Wofford,01/15/2025,3,5,0.6,Chattanooga,-2,0.6,5
7710,Wofford,01/18/2025,4,6,0.6666666666666666,Mercer,20,0.3333333333333333,6
7711,Wofford,01/22/2025,5,7,0.7142857142857143,The Citadel,11,0.0,7
7712,Wofford,01/25/2025,5,8,0.625,Samford,-16,0.875,8
7713,Wofford,01/29/2025,5,9,0.5555555555555556,VMI,-7,0.4444444444444444,9
7714,Wofford,02/01/2025,6,10,0.6,UNC Greensboro,12,0.7,10
7715,Wofford,02/05/2025,6,11,0.5454545454545454,Chattanooga,-9,0.7272727272727273,11
7716,Wofford,02/08/2025,7,12,0.5833333333333334,Mercer,11,0.3333333333333333,12
7717,Wofford,02/12/2025,8,13,0.6153846153846154,The Citadel,3,0.0,13
7718,Wofford,02/15/2025,8,14,0.5714285714285714,Samford,-8,0.7142857142857143,14
7719,Wofford,02/19/2025,9,15,0.6,VMI,39,0.4666666666666667,15
7720,Wofford,02/22/2025,9,16,0.5625,East Tennessee St.,-5,0.625,16
7721,Wofford,02/26/2025,10,17,0.5882352941176471,Western Carolina,23,0.23529411764705882,17
7722,Wofford,03/01/2025,10,18,0.5555555555555556,Furman,-3,0.6111111111111112,18
